Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
0,300.0,200.0,0.25,0.15,-0.006050637999498636,-0.00735164922398346,-0.004433573446016715
1,300.0,200.0,0.25,0.222,-0.019082135325494427,-0.020985868448704027,-0.016758935926661275
2,300.0,200.0,0.25,0.294,-0.03211768056400945,-0.03595731835132089,-0.02859512960285026
3,300.0,200.0,0.25,0.367,-0.04500135602713637,-0.05134588593946034,-0.03937798092155957
4,300.0,200.0,0.25,0.439,-0.05958460951157972,-0.06885853281239812,-0.05165144379055835
5,300.0,200.0,0.25,0.511,-0.07810200462988424,-0.09088079154452897,-0.06733908794097444
6,300.0,200.0,0.25,0.583,-0.10103481904654021,-0.11806031124959024,-0.08689453464910821
7,300.0,200.0,0.25,0.656,-0.1271678476207505,-0.14899145757137244,-0.10913648538798802
8,300.0,200.0,0.25,0.728,-0.15264260626309342,-0.17927265683433094,-0.13084505365546062
9,300.0,200.0,0.25,0.8,-0.17429576339433556,-0.20498066068812926,-0.1492789005205957
10,300.0,200.0,0.35,0.15,-0.00040389529049002893,-0.001017437960637747,0.00015256659153437108
11,300.0,200.0,0.35,0.222,-0.012471143969383359,-0.014986439027418216,-0.010290316685291338
12,300.0,200.0,0.35,0.294,-0.023754636883819916,-0.027656891642362128,-0.019882211453670116
13,300.0,200.0,0.35,0.367,-0.03450633606845953,-0.03945572258031133,-0.02904223941971443
14,300.0,200.0,0.35,0.439,-0.04623283304789331,-0.052307990495428926,-0.0390365118306541
15,300.0,200.0,0.35,0.511,-0.06099770255316653,-0.06837708824169207,-0.051547965068791134
16,300.0,200.0,0.35,0.583,-0.07915026881021354,-0.08852459039765576,-0.06688140996621188
17,300.0,200.0,0.35,0.656,-0.1002398021885364,-0.11179468757248587,-0.08469842352641788
18,300.0,200.0,0.35,0.728,-0.1210440926183245,-0.13433390551469945,-0.10222735196510295
19,300.0,200.0,0.35,0.8,-0.13892925305844728,-0.15402566015544328,-0.11731994435325739
20,300.0,200.0,0.45,0.15,0.00045483967223067094,3.903256623750781e-05,0.0008735391678976637
21,300.0,200.0,0.45,0.222,-0.012996419287122208,-0.015972103757296973,-0.009388148486484135
22,300.0,200.0,0.45,0.294,-0.023034127141870118,-0.02818611961440421,-0.016792476621769532
23,300.0,200.0,0.45,0.367,-0.031051815207615206,-0.03779501795367273,-0.022863621079787413
24,300.0,200.0,0.45,0.439,-0.03865513460597047,-0.046788011787348156,-0.028745668552330468
25,300.0,200.0,0.45,0.511,-0.047515515846651805,-0.057228884312951034,-0.035639328935478574
26,300.0,200.0,0.45,0.583,-0.05787262299328113,-0.06946869798749244,-0.04362658497134364
27,300.0,200.0,0.45,0.656,-0.06899779061591955,-0.08264308505905456,-0.05218613407059957
28,300.0,200.0,0.45,0.728,-0.07912169353668468,-0.09466963880844932,-0.05991719111122345
29,300.0,200.0,0.45,0.8,-0.08713089567333016,-0.10421256658236579,-0.0659883207336234
30,300.0,200.0,0.6,0.15,0.0015628832028241222,0.00107617162202163,0.002098234030983866
31,300.0,200.0,0.6,0.222,-0.02565203484211159,-0.03115121780835818,-0.019924694876582365
32,300.0,200.0,0.6,0.294,-0.04494199973021992,-0.05485569230795719,-0.03481766341609253
33,300.0,200.0,0.6,0.367,-0.05849040613696173,-0.0714987035509388,-0.04527772345519394
34,300.0,200.0,0.6,0.439,-0.06927713162312044,-0.08472270974419115,-0.053624260791185534
35,300.0,200.0,0.6,0.511,-0.07948408866375761,-0.0971293370948475,-0.061568806831429373
36,300.0,200.0,0.6,0.583,-0.08998423289287805,-0.1099730835404049,-0.06970702562395306
37,300.0,200.0,0.6,0.656,-0.10004995076595391,-0.12229738912789813,-0.07748529195741768
38,300.0,200.0,0.6,0.728,-0.10828343036037717,-0.13239770806938328,-0.08381731942797699
39,300.0,200.0,0.6,0.8,-0.11436075537910813,-0.1398671248247867,-0.08847344033287405
40,300.0,205.0,0.25,0.15,-0.005224871280719504,-0.007208982621977262,-0.0030238462211733016
41,300.0,205.0,0.25,0.222,-0.008160523845392873,-0.014022341720346604,-0.002531191122663499
42,300.0,205.0,0.25,0.294,-0.00540527947625746,-0.013460131233041177,0.0019037489446148293
43,300.0,205.0,0.25,0.367,-0.0004907628834874242,-0.009425751546377977,0.008063827470476964
44,300.0,205.0,0.25,0.439,0.006026862320778242,-0.003811648209344399,0.015610729625225974
45,300.0,205.0,0.25,0.511,0.014195126055281289,0.002868702267740709,0.025500094635821483
46,300.0,205.0,0.25,0.583,0.02403411549130399,0.010558831064043112,0.03798264755180989
47,300.0,205.0,0.25,0.656,0.03502239512572583,0.018165855226961417,0.05280776867990774
48,300.0,205.0,0.25,0.728,0.04602091175425077,0.025868909670432774,0.06754632640315678
49,300.0,205.0,0.25,0.8,0.05561639003509741,0.032687786488154374,0.08034934257861756
50,300.0,205.0,0.35,0.15,-0.0003379714353930637,-0.0008854264510112624,0.0001352913562274898
51,300.0,205.0,0.35,0.222,-0.007404402475650749,-0.010904813027953134,-0.0043033993659831295
52,300.0,205.0,0.35,0.294,-0.009603626512743513,-0.015093697488431831,-0.003525550040381507
53,300.0,205.0,0.35,0.367,-0.008821510485360878,-0.016372376942783297,-0.0006933886026885777
54,300.0,205.0,0.35,0.439,-0.006795244920929809,-0.01619320884399527,0.003448346759108505
55,300.0,205.0,0.35,0.511,-0.003978535023754519,-0.015913032869177016,0.008886267595091995
56,300.0,205.0,0.35,0.583,-0.0004965636855166877,-0.015533517109855519,0.01568642894997294
57,300.0,205.0,0.35,0.656,0.0035127030259462805,-0.015190857950357179,0.02358275320177808
58,300.0,205.0,0.35,0.728,0.0078891524000102,-0.01449760334511744,0.031837017208097985
59,300.0,205.0,0.35,0.8,0.011984394144676764,-0.013616350905765955,0.03929249545974653
60,300.0,205.0,0.45,0.15,0.00043623189161198035,3.73030136550162e-05,0.0007535347232854143
61,300.0,205.0,0.45,0.222,-0.011608583301511564,-0.015886283405866296,-0.007932857922081434
62,300.0,205.0,0.45,0.294,-0.019333170849109377,-0.026510463462201598,-0.013156154374925526
63,300.0,205.0,0.45,0.367,-0.02469958862640106,-0.03391218943019566,-0.01678296682233969
64,300.0,205.0,0.45,0.439,-0.029437942739409792,-0.04046003561027935,-0.020022570035226075
65,300.0,205.0,0.45,0.511,-0.03512210142947621,-0.04832869259825375,-0.023917076603350265
66,300.0,205.0,0.45,0.583,-0.04221788861808481,-0.058245802160530796,-0.02870439294342712
67,300.0,205.0,0.45,0.656,-0.05039184213124573,-0.06984262251950205,-0.0341651870655207
68,300.0,205.0,0.45,0.728,-0.05816288576592711,-0.08097628344740389,-0.03923914406706442
69,300.0,205.0,0.45,0.8,-0.06454397207168862,-0.0902627562423972,-0.04330870175660922
70,300.0,205.0,0.6,0.15,0.0006370556912308947,0.00040258663266018365,0.0009650694452515921
71,300.0,205.0,0.6,0.222,-0.009689850859405626,-0.014639354697024858,-0.005837226612184541
72,300.0,205.0,0.6,0.294,-0.01639158495679197,-0.025238715226543043,-0.009590899600797103
73,300.0,205.0,0.6,0.367,-0.021136592406178364,-0.03288264827070934,-0.012161102629731285
74,300.0,205.0,0.6,0.439,-0.025375826571263187,-0.039700459849119574,-0.014463844984467528
75,300.0,205.0,0.6,0.511,-0.030106111401128385,-0.04729359523706189,-0.017019875328979684
76,300.0,205.0,0.6,0.583,-0.03568864915913399,-0.05637969188429415,-0.019966645699693298
77,300.0,205.0,0.6,0.656,-0.0417512880054723,-0.06638830260137703,-0.0230649398742263
78,300.0,205.0,0.6,0.728,-0.04710510740333506,-0.07548460478413535,-0.025617718289464738
79,300.0,205.0,0.6,0.8,-0.051227649643624334,-0.08269520285021204,-0.027437071811336686
80,310.0,200.0,0.25,0.15,-0.005224871280719504,-0.007208982621977262,-0.0030238462211733016
81,310.0,200.0,0.25,0.222,-0.008160523845392873,-0.014022341720346604,-0.002531191122663499
82,310.0,200.0,0.25,0.294,-0.00540527947625746,-0.013460131233041177,0.0019037489446148293
83,310.0,200.0,0.25,0.367,-0.0004907628834874242,-0.009425751546377977,0.008063827470476964
84,310.0,200.0,0.25,0.439,0.006026862320778242,-0.003811648209344399,0.015610729625225974
85,310.0,200.0,0.25,0.511,0.014195126055281289,0.002868702267740709,0.025500094635821483
86,310.0,200.0,0.25,0.583,0.02403411549130399,0.010558831064043112,0.03798264755180989
87,310.0,200.0,0.25,0.656,0.03502239512572583,0.018165855226961417,0.05280776867990774
88,310.0,200.0,0.25,0.728,0.04602091175425077,0.025868909670432774,0.06754632640315678
89,310.0,200.0,0.25,0.8,0.05561639003509741,0.032687786488154374,0.08034934257861756
90,310.0,200.0,0.35,0.15,-0.0003379714353930637,-0.0008854264510112624,0.0001352913562274898
91,310.0,200.0,0.35,0.222,-0.007404402475650749,-0.010904813027953134,-0.0043033993659831295
92,310.0,200.0,0.35,0.294,-0.009603626512743513,-0.015093697488431831,-0.003525550040381507
93,310.0,200.0,0.35,0.367,-0.008821510485360878,-0.016372376942783297,-0.0006933886026885777
94,310.0,200.0,0.35,0.439,-0.006795244920929809,-0.01619320884399527,0.003448346759108505
95,310.0,200.0,0.35,0.511,-0.003978535023754519,-0.015913032869177016,0.008886267595091995
96,310.0,200.0,0.35,0.583,-0.0004965636855166877,-0.015533517109855519,0.01568642894997294
97,310.0,200.0,0.35,0.656,0.0035127030259462805,-0.015190857950357179,0.02358275320177808
98,310.0,200.0,0.35,0.728,0.0078891524000102,-0.01449760334511744,0.031837017208097985
99,310.0,200.0,0.35,0.8,0.011984394144676764,-0.013616350905765955,0.03929249545974653
100,310.0,200.0,0.45,0.15,0.00043623189161198035,3.73030136550162e-05,0.0007535347232854143
101,310.0,200.0,0.45,0.222,-0.011608583301511564,-0.015886283405866296,-0.007932857922081434
102,310.0,200.0,0.45,0.294,-0.019333170849109377,-0.026510463462201598,-0.013156154374925526
103,310.0,200.0,0.45,0.367,-0.02469958862640106,-0.03391218943019566,-0.01678296682233969
104,310.0,200.0,0.45,0.439,-0.029437942739409792,-0.04046003561027935,-0.020022570035226075
105,310.0,200.0,0.45,0.511,-0.03512210142947621,-0.04832869259825375,-0.023917076603350265
106,310.0,200.0,0.45,0.583,-0.04221788861808481,-0.058245802160530796,-0.02870439294342712
107,310.0,200.0,0.45,0.656,-0.05039184213124573,-0.06984262251950205,-0.0341651870655207
108,310.0,200.0,0.45,0.728,-0.05816288576592711,-0.08097628344740389,-0.03923914406706442
109,310.0,200.0,0.45,0.8,-0.06454397207168862,-0.0902627562423972,-0.04330870175660922
110,310.0,200.0,0.6,0.15,0.0006370556912308947,0.00040258663266018365,0.0009650694452515921
111,310.0,200.0,0.6,0.222,-0.009689850859405626,-0.014639354697024858,-0.005837226612184541
112,310.0,200.0,0.6,0.294,-0.01639158495679197,-0.025238715226543043,-0.009590899600797103
113,310.0,200.0,0.6,0.367,-0.021136592406178364,-0.03288264827070934,-0.012161102629731285
114,310.0,200.0,0.6,0.439,-0.025375826571263187,-0.039700459849119574,-0.014463844984467528
115,310.0,200.0,0.6,0.511,-0.030106111401128385,-0.04729359523706189,-0.017019875328979684
116,310.0,200.0,0.6,0.583,-0.03568864915913399,-0.05637969188429415,-0.019966645699693298
117,310.0,200.0,0.6,0.656,-0.0417512880054723,-0.06638830260137703,-0.0230649398742263
118,310.0,200.0,0.6,0.728,-0.04710510740333506,-0.07548460478413535,-0.025617718289464738
119,310.0,200.0,0.6,0.8,-0.051227649643624334,-0.08269520285021204,-0.027437071811336686
120,310.0,205.0,0.25,0.15,-0.006050637999498636,-0.00735164922398346,-0.004433573446016715
121,310.0,205.0,0.25,0.222,-0.019082135325494427,-0.020985868448704027,-0.016758935926661275
122,310.0,205.0,0.25,0.294,-0.03211768056400945,-0.03595731835132089,-0.02859512960285026
123,310.0,205.0,0.25,0.367,-0.04500135602713637,-0.05134588593946034,-0.03937798092155957
124,310.0,205.0,0.25,0.439,-0.05958460951157972,-0.06885853281239812,-0.05165144379055835
125,310.0,205.0,0.25,0.511,-0.07810200462988424,-0.09088079154452897,-0.06733908794097444
126,310.0,205.0,0.25,0.583,-0.10103481904654021,-0.11806031124959024,-0.08689453464910821
127,310.0,205.0,0.25,0.656,-0.1271678476207505,-0.14899145757137244,-0.10913648538798802
128,310.0,205.0,0.25,0.728,-0.15264260626309342,-0.17927265683433094,-0.13084505365546062
129,310.0,205.0,0.25,0.8,-0.17429576339433556,-0.20498066068812926,-0.1492789005205957
130,310.0,205.0,0.35,0.15,-0.00040389529049002893,-0.001017437960637747,0.00015256659153437108
131,310.0,205.0,0.35,0.222,-0.012471143969383359,-0.014986439027418216,-0.010290316685291338
132,310.0,205.0,0.35,0.294,-0.023754636883819916,-0.027656891642362128,-0.019882211453670116
133,310.0,205.0,0.35,0.367,-0.03450633606845953,-0.03945572258031133,-0.02904223941971443
134,310.0,205.0,0.35,0.439,-0.04623283304789331,-0.052307990495428926,-0.0390365118306541
135,310.0,205.0,0.35,0.511,-0.06099770255316653,-0.06837708824169207,-0.051547965068791134
136,310.0,205.0,0.35,0.583,-0.07915026881021354,-0.08852459039765576,-0.06688140996621188
137,310.0,205.0,0.35,0.656,-0.1002398021885364,-0.11179468757248587,-0.08469842352641788
138,310.0,205.0,0.35,0.728,-0.1210440926183245,-0.13433390551469945,-0.10222735196510295
139,310.0,205.0,0.35,0.8,-0.13892925305844728,-0.15402566015544328,-0.11731994435325739
140,310.0,205.0,0.45,0.15,0.00045483967223067094,3.903256623750781e-05,0.0008735391678976637
141,310.0,205.0,0.45,0.222,-0.012996419287122208,-0.015972103757296973,-0.009388148486484135
142,310.0,205.0,0.45,0.294,-0.023034127141870118,-0.02818611961440421,-0.016792476621769532
143,310.0,205.0,0.45,0.367,-0.031051815207615206,-0.03779501795367273,-0.022863621079787413
144,310.0,205.0,0.45,0.439,-0.03865513460597047,-0.046788011787348156,-0.028745668552330468
145,310.0,205.0,0.45,0.511,-0.047515515846651805,-0.057228884312951034,-0.035639328935478574
146,310.0,205.0,0.45,0.583,-0.05787262299328113,-0.06946869798749244,-0.04362658497134364
147,310.0,205.0,0.45,0.656,-0.06899779061591955,-0.08264308505905456,-0.05218613407059957
148,310.0,205.0,0.45,0.728,-0.07912169353668468,-0.09466963880844932,-0.05991719111122345
149,310.0,205.0,0.45,0.8,-0.08713089567333016,-0.10421256658236579,-0.0659883207336234
150,310.0,205.0,0.6,0.15,0.0015628832028241222,0.00107617162202163,0.002098234030983866
151,310.0,205.0,0.6,0.222,-0.02565203484211159,-0.03115121780835818,-0.019924694876582365
152,310.0,205.0,0.6,0.294,-0.04494199973021992,-0.05485569230795719,-0.03481766341609253
153,310.0,205.0,0.6,0.367,-0.05849040613696173,-0.0714987035509388,-0.04527772345519394
154,310.0,205.0,0.6,0.439,-0.06927713162312044,-0.08472270974419115,-0.053624260791185534
155,310.0,205.0,0.6,0.511,-0.07948408866375761,-0.0971293370948475,-0.061568806831429373
156,310.0,205.0,0.6,0.583,-0.08998423289287805,-0.1099730835404049,-0.06970702562395306
157,310.0,205.0,0.6,0.656,-0.10004995076595391,-0.12229738912789813,-0.07748529195741768
158,310.0,205.0,0.6,0.728,-0.10828343036037717,-0.13239770806938328,-0.08381731942797699
159,310.0,205.0,0.6,0.8,-0.11436075537910813,-0.1398671248247867,-0.08847344033287405
