had1,z1,pt,conv
300.0,0.25,0.01,-0.004883515505102677
300.0,0.25,0.07263157894736841,-0.03191235995406808
300.0,0.25,0.13526315789473686,-0.0462167425666701
300.0,0.25,0.19789473684210526,-0.04693195532809859
300.0,0.25,0.2605263157894737,-0.03975460642365272
300.0,0.25,0.3231578947368421,-0.03040002978537943
300.0,0.25,0.3857894736842105,-0.022070666908763813
300.0,0.25,0.4484210526315789,-0.015673957110590785
300.0,0.25,0.5110526315789473,-0.010948836950479943
300.0,0.25,0.5736842105263157,-0.007572216064671148
300.0,0.25,0.6363157894736842,-0.005180330131790679
300.0,0.25,0.6989473684210525,-0.003477141118628311
300.0,0.25,0.7615789473684209,-0.002248497944914026
300.0,0.25,0.8242105263157894,-0.001346541768376463
300.0,0.25,0.8868421052631578,-0.0006714219906615542
300.0,0.25,0.9494736842105262,-0.00015530813782539465
300.0,0.25,1.0121052631578946,0.0002477891328318659
300.0,0.25,1.0747368421052628,0.0005691691216850832
300.0,0.25,1.1373684210526314,0.0008301258023101577
300.0,0.25,1.2,0.0010455201230271437
300.0,0.35,0.01,-0.01179740626885458
300.0,0.35,0.07263157894736841,-0.07728437964857097
300.0,0.35,0.13526315789473686,-0.11261434778055461
300.0,0.35,0.19789473684210526,-0.11533128957574365
300.0,0.35,0.2605263157894737,-0.09862479738756764
300.0,0.35,0.3231578947368421,-0.07670744979131508
300.0,0.35,0.3857894736842105,-0.05633828840920335
300.0,0.35,0.4484210526315789,-0.04024957146404064
300.0,0.35,0.5110526315789473,-0.02846587109592693
300.0,0.35,0.5736842105263157,-0.020117857774654992
300.0,0.35,0.6363157894736842,-0.014268599208841888
300.0,0.35,0.6989473684210525,-0.010159703735077368
300.0,0.35,0.7615789473684209,-0.007246138771372111
300.0,0.35,0.8242105263157894,-0.005149791092748801
300.0,0.35,0.8868421052631578,-0.0036126719615450125
300.0,0.35,0.9494736842105262,-0.002463553552777233
300.0,0.35,1.0121052631578946,-0.001586939215857221
300.0,0.35,1.0747368421052628,-0.0009046370486581633
300.0,0.35,1.1373684210526314,-0.000363218050432788
300.0,0.35,1.2,7.360382880579212e-05
300.0,0.45,0.01,-0.02891055674059301
300.0,0.45,0.07263157894736841,-0.18996829404261917
300.0,0.45,0.13526315789473686,-0.27882489417862816
300.0,0.45,0.19789473684210526,-0.28886993084660995
300.0,0.45,0.2605263157894737,-0.25166948009675566
300.0,0.45,0.3231578947368421,-0.1929487324292843
300.0,0.45,0.3857894736842105,-0.1404404723540714
300.0,0.45,0.4484210526315789,-0.09994250053180974
300.0,0.45,0.5110526315789473,-0.07070222617944862
300.0,0.45,0.5736842105263157,-0.05016568097884068
300.0,0.45,0.6363157894736842,-0.03587082074672892
300.0,0.45,0.6989473684210525,-0.02588145014729142
300.0,0.45,0.7615789473684209,-0.018833646628687015
300.0,0.45,0.8242105263157894,-0.013818035952624865
300.0,0.45,0.8868421052631578,-0.010167004052874717
300.0,0.45,0.9494736842105262,-0.007464885735733267
300.0,0.45,1.0121052631578946,-0.005430477094325273
300.0,0.45,1.0747368421052628,-0.0038723748601195472
300.0,0.45,1.1373684210526314,-0.0026595506526582995
300.0,0.45,1.2,-0.0017021588883318456
300.0,0.6,0.01,-0.07166836023513411
300.0,0.6,0.07263157894736841,-0.47275280806898284
300.0,0.6,0.13526315789473686,-0.7009319066746854
300.0,0.6,0.19789473684210526,-0.7374929720066888
300.0,0.6,0.2605263157894737,-0.6545565964920421
300.0,0.6,0.3231578947368421,-0.49537133336365946
300.0,0.6,0.3857894736842105,-0.3558278758327241
300.0,0.6,0.4484210526315789,-0.2515750684046158
300.0,0.6,0.5110526315789473,-0.17753146608794534
300.0,0.6,0.5736842105263157,-0.12595674296550188
300.0,0.6,0.6363157894736842,-0.09040454013926832
300.0,0.6,0.6989473684210525,-0.06575325688578508
300.0,0.6,0.7615789473684209,-0.048419061907195
300.0,0.6,0.8242105263157894,-0.036238401208757924
300.0,0.6,0.8868421052631578,-0.027431898067840504
300.0,0.6,0.9494736842105262,-0.020935300219484053
300.0,0.6,1.0121052631578946,-0.0160691000507872
300.0,0.6,1.0747368421052628,-0.012369442058407464
300.0,0.6,1.1373684210526314,-0.009517468263630846
300.0,0.6,1.2,-0.007292438856067543
310.0,0.25,0.01,-0.004883515505102677
310.0,0.25,0.07263157894736841,-0.03191235995406808
310.0,0.25,0.13526315789473686,-0.0462167425666701
310.0,0.25,0.19789473684210526,-0.04693195532809859
310.0,0.25,0.2605263157894737,-0.03975460642365272
310.0,0.25,0.3231578947368421,-0.03040002978537943
310.0,0.25,0.3857894736842105,-0.022070666908763813
310.0,0.25,0.4484210526315789,-0.015673957110590785
310.0,0.25,0.5110526315789473,-0.010948836950479943
310.0,0.25,0.5736842105263157,-0.007572216064671148
310.0,0.25,0.6363157894736842,-0.005180330131790679
310.0,0.25,0.6989473684210525,-0.003477141118628311
310.0,0.25,0.7615789473684209,-0.002248497944914026
310.0,0.25,0.8242105263157894,-0.001346541768376463
310.0,0.25,0.8868421052631578,-0.0006714219906615542
310.0,0.25,0.9494736842105262,-0.00015530813782539465
310.0,0.25,1.0121052631578946,0.0002477891328318659
310.0,0.25,1.0747368421052628,0.0005691691216850832
310.0,0.25,1.1373684210526314,0.0008301258023101577
310.0,0.25,1.2,0.0010455201230271437
310.0,0.35,0.01,-0.01179740626885458
310.0,0.35,0.07263157894736841,-0.07728437964857097
310.0,0.35,0.13526315789473686,-0.11261434778055461
310.0,0.35,0.19789473684210526,-0.11533128957574365
310.0,0.35,0.2605263157894737,-0.09862479738756764
310.0,0.35,0.3231578947368421,-0.07670744979131508
310.0,0.35,0.3857894736842105,-0.05633828840920335
310.0,0.35,0.4484210526315789,-0.04024957146404064
310.0,0.35,0.5110526315789473,-0.02846587109592693
310.0,0.35,0.5736842105263157,-0.020117857774654992
310.0,0.35,0.6363157894736842,-0.014268599208841888
310.0,0.35,0.6989473684210525,-0.010159703735077368
310.0,0.35,0.7615789473684209,-0.007246138771372111
310.0,0.35,0.8242105263157894,-0.005149791092748801
310.0,0.35,0.8868421052631578,-0.0036126719615450125
310.0,0.35,0.9494736842105262,-0.002463553552777233
310.0,0.35,1.0121052631578946,-0.001586939215857221
310.0,0.35,1.0747368421052628,-0.0009046370486581633
310.0,0.35,1.1373684210526314,-0.000363218050432788
310.0,0.35,1.2,7.360382880579212e-05
310.0,0.45,0.01,-0.02891055674059301
310.0,0.45,0.07263157894736841,-0.18996829404261917
310.0,0.45,0.13526315789473686,-0.27882489417862816
310.0,0.45,0.19789473684210526,-0.28886993084660995
310.0,0.45,0.2605263157894737,-0.25166948009675566
310.0,0.45,0.3231578947368421,-0.1929487324292843
310.0,0.45,0.3857894736842105,-0.1404404723540714
310.0,0.45,0.4484210526315789,-0.09994250053180974
310.0,0.45,0.5110526315789473,-0.07070222617944862
310.0,0.45,0.5736842105263157,-0.05016568097884068
310.0,0.45,0.6363157894736842,-0.03587082074672892
310.0,0.45,0.6989473684210525,-0.02588145014729142
310.0,0.45,0.7615789473684209,-0.018833646628687015
310.0,0.45,0.8242105263157894,-0.013818035952624865
310.0,0.45,0.8868421052631578,-0.010167004052874717
310.0,0.45,0.9494736842105262,-0.007464885735733267
310.0,0.45,1.0121052631578946,-0.005430477094325273
310.0,0.45,1.0747368421052628,-0.0038723748601195472
310.0,0.45,1.1373684210526314,-0.0026595506526582995
310.0,0.45,1.2,-0.0017021588883318456
310.0,0.6,0.01,-0.07166836023513411
310.0,0.6,0.07263157894736841,-0.47275280806898284
310.0,0.6,0.13526315789473686,-0.7009319066746854
310.0,0.6,0.19789473684210526,-0.7374929720066888
310.0,0.6,0.2605263157894737,-0.6545565964920421
310.0,0.6,0.3231578947368421,-0.49537133336365946
310.0,0.6,0.3857894736842105,-0.3558278758327241
310.0,0.6,0.4484210526315789,-0.2515750684046158
310.0,0.6,0.5110526315789473,-0.17753146608794534
310.0,0.6,0.5736842105263157,-0.12595674296550188
310.0,0.6,0.6363157894736842,-0.09040454013926832
310.0,0.6,0.6989473684210525,-0.06575325688578508
310.0,0.6,0.7615789473684209,-0.048419061907195
310.0,0.6,0.8242105263157894,-0.036238401208757924
310.0,0.6,0.8868421052631578,-0.027431898067840504
310.0,0.6,0.9494736842105262,-0.020935300219484053
310.0,0.6,1.0121052631578946,-0.0160691000507872
310.0,0.6,1.0747368421052628,-0.012369442058407464
310.0,0.6,1.1373684210526314,-0.009517468263630846
310.0,0.6,1.2,-0.007292438856067543
